RESULTADO;WELLBOAT;dia;mes;año
NEGATIVO;RONIA ATLANTIC;4;12;2020
NEGATIVO;PATAGON 9;5;12;2020
NEGATIVO;SEIFJORD;5;12;2020
NEGATIVO;CACIQUE 1;5;12;2020
NEGATIVO;ORCA YAGAN;5;12;2020
NEGATIVO;LINDA MARIJKE;5;12;2020
NEGATIVO;SEIVIK;5;12;2020
NEGATIVO;RONIA AUSTRAL;5;12;2020
NEGATIVO;SEINES;5;12;2020
NEGATIVO;PATAGON 5;5;12;2020
NEGATIVO;ORCA CHONO;5;12;2020
NEGATIVO;SEISTROM;5;12;2020
NEGATIVO;QUEILEN;5;12;2020
NEGATIVO;VALI;5;12;2020
NEGATIVO;SEIBRIS;5;12;2020
NEGATIVO;PATAGON 8;6;12;2020
NEGATIVO;SEIGRUNN;6;12;2020
NEGATIVO;RIO DULCE 3;6;12;2020
NEGATIVO;TYR;6;12;2020
NEGATIVO;SEIFJORD;6;12;2020
NEGATIVO;BRUDANES;6;12;2020
NEGATIVO;PANIAHUE;6;12;2020
NEGATIVO;SEINES;6;12;2020
NEGATIVO;BUCALEMU;6;12;2020
NEGATIVO;SEIKAPP;6;12;2020
NEGATIVO;SEIBRIS;7;12;2020
NEGATIVO;LINDA MARIJKE;7;12;2020
NEGATIVO;ORCA YAGA;7;12;2020
NEGATIVO;SEIGRUNN;7;12;2020
NEGATIVO;PATAGON 9;7;12;2020
POSITIVO;PATAGON 5;7;12;2020
NEGATIVO;SEIVAG;7;12;2020
NEGATIVO;QUEILEN;7;12;2020
NEGATIVO;SEISTROM;7;12;2020
NEGATIVO;SEIVIK;7;12;2020
NEGATIVO;RONIA PACIFIC;7;12;2020
NEGATIVO;SEIFJORD;7;12;2020
NEGATIVO;PANIAHUE;7;12;2020
NEGATIVO;PATAGON 5;8;12;2020
NEGATIVO;SEINES;8;12;2020
NEGATIVO;SEIBRIS;8;12;2020
NEGATIVO;RONIA DIAMOND;8;12;2020
NEGATIVO;RONIA AUSTRAL;8;12;2020
NEGATIVO;FRIGG;8;12;2020
NEGATIVO;PATAGON 8;8;12;2020
NEGATIVO;ORCA CHONO;8;12;2020
NEGATIVO;BUCALEMU;8;12;2020
NEGATIVO;ORCA YAGAN;8;12;2020
NEGATIVO;VALI;8;12;2020
NEGATIVO;SEIGRUNN;8;12;2020
NEGATIVO;SEIVIK;8;12;2020
NEGATIVO;SEIBRIS;9;12;2020
NEGATIVO;SEINES;9;12;2020
NEGATIVO;TYR;9;12;2020
NEGATIVO;PATAGON 5;9;12;2020
NEGATIVO;SEIFJORD;9;12;2020
NEGATIVO;PATAGON 8;9;12;2020
NEGATIVO;SEISTROM;9;12;2020
NEGATIVO;GRIP ARCTIC;9;12;2020
NEGATIVO;SEIKAPP;9;12;2020
NEGATIVO;PATAGON 4;9;12;2020
NEGATIVO;INTER FIORD;9;12;2020
NEGATIVO;RONIA AUSTRAL;10;12;2020
NEGATIVO;RONIA PACIFIC;10;12;2020
NEGATIVO;PANIAHUE;10;12;2020
NEGATIVO;ORCA ONA;10;12;2020
NEGATIVO;LINDA MARIJKE;10;12;2020
NEGATIVO;ORCA YAGAN;10;12;2020
NEGATIVO;SEIVIK;10;12;2020
NEGATIVO;PATAGON 9;10;12;2020
NEGATIVO;RIO DULCE 3;10;12;2020
NEGATIVO;LOKI;10;12;2020
NEGATIVO;SEIBRIS;10;12;2020
NEGATIVO;BUCALEMU;10;12;2020
NEGATIVO;PATAGON 8;10;12;2020
NEGATIVO;VALI;10;12;2020
NEGATIVO;ORCA CHONO;10;12;2020
NEGATIVO;RONIA AUSTRAL;11;12;2020
NEGATIVO;SEIVAG;11;12;2020
NEGATIVO;TYR;11;12;2020
NEGATIVO;SEIGRUNN;11;12;2020
NEGATIVO;RONIA DIAMOND;11;12;2020
NEGATIVO;SEINES;11;12;2020
NEGATIVO;SEISTROM;11;12;2020
NEGATIVO;SEIFJORD;11;12;2020
NEGATIVO;SEIKAPP;11;12;2020
NEGATIVO;PATAGON 5;11;12;2020
NEGATIVO;LOKI;11;12;2020
NEGATIVO;SEIVIK;11;12;2020
NEGATIVO;PATAGON 8;12;12;2020
NEGATIVO;ORCA YAGAN;12;12;2020
NEGATIVO;PANIAHUE;12;12;2020
NEGATIVO;LINDA MARIJKE;12;12;2020
NEGATIVO;VALI;12;12;2020
NEGATIVO;SEIBRIS;12;12;2020
NEGATIVO;PATAGON 9;12;12;2020
NEGATIVO;BUCALEMU;12;12;2020
NEGATIVO;SEIGRUNN;12;12;2020
NEGATIVO;RONIA AUSTRAL;13;12;2020
NEGATIVO;RONIA PACIFIC;13;12;2020
NEGATIVO;TYR;13;12;2020
NEGATIVO;SEIVAG;13;12;2020
NEGATIVO;SEINES;13;12;2020
NEGATIVO;RIO DULCE 3;13;12;2020
NEGATIVO;PATAGON 5;13;12;2020
NEGATIVO;PATAGON 8;13;12;2020
NEGATIVO;SEIKAPP;13;12;2020
NEGATIVO;ORCA CHONO;13;12;2020
NEGATIVO;SEISTROM;13;12;2020
NEGATIVO;PANIAHUE;13;12;2020
NEGATIVO;PATAGON 7;13;12;2020
NEGATIVO;ORCA ONA;13;12;2020
NEGATIVO;QUEILEN;14;12;2020
NEGATIVO;SEIBRIS;14;12;2020
NEGATIVO;SEIFJORD;14;12;2020
NEGATIVO;LOKI;14;12;2020
NEGATIVO;ORCA YAGAN;14;12;2020
NEGATIVO;RONIA ATLANTIC;14;12;2020
NEGATIVO;PATAGON 8;14;12;2020
NEGATIVO;SEIGRUNN;14;12;2020
NEGATIVO;PANIAHUE;15;12;2020
NEGATIVO;VALI;15;12;2020
NEGATIVO;SEIKAPP;15;12;2020
NEGATIVO;PATAGON  9;15;12;2020
NEGATIVO;RONIA DIAMOND;15;12;2020
NEGATIVO;SAGA;15;12;2020
NEGATIVO;RONIA AUSTRAL;15;12;2020
NEGATIVO;LINDA MARIJKE;15;12;2020
NEGATIVO;SEINES;15;12;2020
NEGATIVO;SEIVAG;15;12;2020
NEGATIVO;SEIFJORD;15;12;2020
NEGATIVO;LOKI;15;12;2020
NEGATIVO;SEIBRIS;15;12;2020
NEGATIVO;RONIA PACIFIC;16;12;2020
NEGATIVO;TYR;16;12;2020
NEGATIVO;RIO DULCE 3;16;12;2020
NEGATIVO;ORCA CHONO;16;12;2020
NEGATIVO;SEISTROM;16;12;2020
NEGATIVO;RONIA ATLANTIC;16;12;2020
NEGATIVO;PANAIHUE;16;12;2020
NEGATIVO;PATAGON 8;16;12;2020
NEGATIVO;VALI;16;12;2020
NEGATIVO;SEINES;16;12;2020
NEGATIVO;RONIA AUSTRAL;16;12;2020
NEGATIVO;PATAGON 9;17;12;2020
NEGATIVO;SEIFJORD;17;12;2020
NEGATIVO;SEIBRIS;17;12;2020
NEGATIVO;SEIKAPP;17;12;2020
NEGATIVO;ORCA YAGAN;17;12;2020
NEGATIVO;FAEROY;17;12;2020
NEGATIVO;SEIVAG;17;12;2020
NEGATIVO;LOKI;17;12;2020
NEGATIVO;PATAGON 8;17;12;2020
NEGATIVO;RONIA DIAMOND;17;12;2020
NEGATIVO;RONIA AUSTRAL;18;12;2020
NEGATIVO;GRIP PATAGONIA;18;12;2020
NEGATIVO;PANAIHUE;18;12;2020
NEGATIVO;TYR;18;12;2020
NEGATIVO;CACIQUE 1;18;12;2020
NEGATIVO;FAEROY;18;12;2020
NEGATIVO;SEIVAG;18;12;2020
NEGATIVO;SEIFJORD;18;12;2020
NEGATIVO;VALI;18;12;2020
NEGATIVO;ORCA YAGAN;18;12;2020
NEGATIVO;QUEILEN;18;12;2020
NEGATIVO;SEIKAPP;18;12;2020
NEGATIVO;SEIGRUNN;18;12;2020
NEGATIVO;SEIBRIS;19;12;2020
NEGATIVO;SAGA;19;12;2020
NEGATIVO;RONIA PACIFIC;19;12;2020
NEGATIVO;ODDEGUTT;19;12;2020
NEGATIVO;PATAGON 9;19;12;2020
NEGATIVO;PATAGON 8;19;12;2020
NEGATIVO;FAEROY;19;12;2020
NEGATIVO;LINDA MARIJKE;19;12;2020
NEGATIVO;ORCA ONA;19;12;2020
NEGATIVO;SEISTROM;19;12;2020
NEGATIVO;RONIA DIAMOND;19;12;2020
NEGATIVO;TYR;19;12;2020
NEGATIVO;SEIVAG;19;12;2020
NEGATIVO;SEIFJORD;20;12;2020
NEGATIVO;SEIVIK;20;12;2020
NEGATIVO;PATAGON 5;20;12;2020
NEGATIVO;LOKI;20;12;2020
NEGATIVO;ORCA YAGAN;20;12;2020
NEGATIVO;RONIA PIONNER;20;12;2020
NEGATIVO;ALCANTARA;20;12;2020
NEGATIVO;VALI;20;12;2020
NEGATIVO;SEIBRIS;20;12;2020
NEGATIVO;RONIA AUSTRAL;20;12;2020
NEGATIVO;PANIAHUE;20;12;2020
NEGATIVO;PATAGON 8;20;12;2020
NEGATIVO;PATAGON 6;20;12;2020
NEGATIVO;SEIKAPP;21;12;2020
NEGATIVO;PATAGON 9;21;12;2020
NEGATIVO;QUEILEN;21;12;2020
NEGATIVO;ORCA ONA;21;12;2020
NEGATIVO;SEIVAG;21;12;2020
NEGATIVO;SAGA;21;12;2020
NEGATIVO;ODDEGUTT;21;12;2020
NEGATIVO;SEIGRUNN;21;12;2020
NEGATIVO;RIO DULCE 3;21;12;2020
NEGATIVO;SEIFJORD;21;12;2020
NEGATIVO;TYR;21;12;2020
NEGATIVO;FAEROY;21;12;2020
NEGATIVO;RONIA PACIFIC;21;12;2020
NEGATIVO;RONIA AUSTRAL;21;12;2020
NEGATIVO;PATAGON 5;22;12;2020
NEGATIVO;LINDA MARIJKE;22;12;2020
NEGATIVO;RIO DULCE 2;22;12;2020
NEGATIVO;PATAGON 8;22;12;2020
NEGATIVO;PANIAHUE;22;12;2020
NEGATIVO;LOKI;22;12;2020
NEGATIVO;PATAGON 4;22;12;2020
NEGATIVO;RONIA ATLANTIC;22;12;2020
NEGATIVO;SEIFJORD;22;12;2020
NEGATIVO;SEISTROM;22;12;2020
NEGATIVO;VALI;22;12;2020
NEGATIVO;SEIBRIS;22;12;2020
NEGATIVO;SEIGRUNN;23;12;2020
NEGATIVO;SEIKAPP;23;12;2020
NEGATIVO;ORCA CHONO;23;12;2020
NEGATIVO;SAGA;23;12;2020
NEGATIVO;ODDEGUTT;23;12;2020
NEGATIVO;ORCA YAGAN;23;12;2020
NEGATIVO;RONIA DIAMOND;23;12;2020
NEGATIVO;PATAGON 9;23;12;2020
NEGATIVO;LINDA MARIJKE;23;12;2020
NEGATIVO;RONIA AUSTRAL;23;12;2020
NEGATIVO;ORCA ONA;24;12;2020
NEGATIVO;SEIVAG;24;12;2020
NEGATIVO;GRIP PATAGONIA;24;12;2020
NEGATIVO;VALI;24;12;2020
NEGATIVO;QUEILEN;24;12;2020
NEGATIVO;FAEROY;24;12;2020
NEGATIVO;PATAGON 8;24;12;2020
NEGATIVO;SEIGRUNN;24;12;2020
NEGATIVO;ORCA YAGAN;25;12;2020
NEGATIVO;SEISTROM;25;12;2020
NEGATIVO;TYR;25;12;2020
NEGATIVO;RONIA AUSTRAL;25;12;2020
NEGATIVO;PATGAON 7;25;12;2020
NEGATIVO;SAGA;25;12;2020
NEGATIVO;SEIBRIS;25;12;2020
NEGATIVO;SEIFJORD;25;12;2020
NEGATIVO;PATAGON 6;25;12;2020
NEGATIVO;PATAGON 5;25;12;2020
NEGATIVO;PATAGON 8;25;12;2020
NEGATIVO;ORCA ONA;26;12;2020
NEGATIVO;PANIAHUE;26;12;2020
NEGATIVO;ORCA CHONO;26;12;2020
NEGATIVO;SEIKAPP;26;12;2020
NEGATIVO;FAEROY;26;12;2020
NEGATIVO;LOKI;26;12;2020
NEGATIVO;SEIGRUNN;26;12;2020
NEGATIVO;PATAGON 9;26;12;2020
NEGATIVO;SEIVIK;26;12;2020
NEGATIVO;ORCA YAGAN;26;12;2020
NEGATIVO;QUEILEN;26;12;2020
NEGATIVO;SEINES;26;12;2020
NEGATIVO;RONIA AUSTRAL;26;12;2020
NEGATIVO;RIO DULCE 2;27;12;2020
NEGATIVO;SEISTROM;27;12;2020
NEGATIVO;FORSETI;27;12;2020
NEGATIVO;RONIA DIAMOND;27;12;2020
NEGATIVO;RONIA PIONNER;27;12;2020
NEGATIVO;SEIBRIS;27;12;2020
NEGATIVO;GRIP PATAGONIA;27;12;2020
NEGATIVO;INTER FIORD;27;12;2020
NEGATIVO;VALI;27;12;2020
NEGATIVO;SAGA;27;12;2020
NEGATIVO;TYR;27;12;2020
NEGATIVO;FAEROY;27;12;2020
NEGATIVO;LINDA MARIJKE;27;12;2020
NEGATIVO;GRIP ARTIC;27;12;2020
NEGATIVO;PATAGON 8;27;12;2020
NEGATIVO;SEIGRUNN;27;12;2020
NEGATIVO;RONIA AUSTRAL;27;12;2020
NEGATIVO;RONIA AUSTRAL;28;12;2020
NEGATIVO;SEIVAG;28;12;2020
NEGATIVO;PATAGON 5;28;12;2020
NEGATIVO;PANIAHUE;28;12;2020
NEGATIVO;LOKI;28;12;2020
NEGATIVO;SEIKAPP;28;12;2020
NEGATIVO;QUEILEN;28;12;2020
NEGATIVO;ORCA CHONO;28;12;2020
NEGATIVO;RONIA PACIFIC;28;12;2020
NEGATIVO;SEIFJORD;28;12;2020
NEGATIVO;SEIBRIS;28;12;2020
NEGATIVO;SEINES;28;12;2020
NEGATIVO;RIO DULCE 2;28;12;2020
NEGATIVO;RONIA ATLANTIC;29;12;2020
NEGATIVO;SAGA;29;12;2020
NEGATIVO;FAEROY;29;12;2020
NEGATIVO;SEISTROM;29;12;2020
NEGATIVO;LINDA MARIJKE;29;12;2020
NEGATIVO;TYR;29;12;2020
NEGATIVO;RONIA AUSTRAL;29;12;2020
NEGATIVO;SEIFJORD;29;12;2020
NEGATIVO;SEINES;30;12;2020
NEGATIVO;QUEILEN;30;12;2020
NEGATIVO;VALI;30;12;2020
NEGATIVO;LOKI;30;12;2020
NEGATIVO;PANIAHUE;30;12;2020
NEGATIVO;PATAGON 5;30;12;2020
NEGATIVO;SEIBRIS;30;12;2020
NEGATIVO;PATAGON 8;31;12;2020
NEGATIVO;SEINES;31;12;2020
NEGATIVO;PATAGON 4;31;12;2020
NEGATIVO;GRIP PACIFIC;31;12;2020
NEGATIVO;FAEROY;31;12;2020
NEGATIVO;SEISTROM;31;12;2020
NEGATIVO;RIO DULCE 2;31;12;2020
NEGATIVO;RIO DULCE 3;31;12;2020
NEGATIVO;INTER FIORD;31;12;2020
NEGATIVO;RONIA AUSTRAL;1;1;2021
NEGATIVO;QUEILEN;1;1;2021
NEGATIVO;SEIFJORD;1;1;2021
NEGATIVO;RONIA DIAMOND;1;1;2021
NEGATIVO;GRIP ARCTIC;1;1;2021
NEGATIVO;SEIVAG;1;1;2021
NEGATIVO;SEIVIK;1;1;2021
NEGATIVO;FORSETI;1;1;2021
NEGATIVO;TYR;1;1;2021
NEGATIVO;PATAGON 9;1;1;2021
NEGATIVO;PATAGON 8;1;1;2021
NEGATIVO;ORCA CHONO;1;1;2021
NEGATIVO;PATAGON 5;1;1;2021
NEGATIVO;SEINES;2;1;2021
NEGATIVO;SEIBRIS;2;1;2021
NEGATIVO;RIO DULCE 3;2;1;2021
NEGATIVO;RONIA PACIFIC;2;1;2021
NEGATIVO;SEIGRUNN;2;1;2021
NEGATIVO;FRIGG;2;1;2021
NEGATIVO;SEISTROM;2;1;2021
NEGATIVO;RONIA AUSTRAL;2;1;2021
NEGATIVO;ORCA ONA;2;1;2021
NEGATIVO;QUEILEN;2;1;2021
NEGATIVO;VALI;2;1;2021
NEGATIVO;SEIFJORD;2;1;2021
NEGATIVO;PATAGON 8;3;1;2021
NEGATIVO;PATAGON 9;3;1;2021
NEGATIVO;SAGA;3;1;2021
NEGATIVO;LINDA MARIJKE;3;1;2021
NEGATIVO;PATAGON 5;3;1;2021
NEGATIVO;SEIVIK;3;1;2021
NEGATIVO;GRIP ARCTIC;3;1;2021
NEGATIVO;RONIA PIONEER;3;1;2021
NEGATIVO;LOKI;3;1;2021
NEGATIVO;SEIGRUNN;3;1;2021
NEGATIVO;SEIKAPP;3;1;2021
NEGATIVO;TYR;3;1;2021
NEGATIVO;ORCA CHONO;4;1;2021
NEGATIVO;FRIGG;4;1;2021
NEGATIVO;RONIA AUSTRAL;4;1;2021
NEGATIVO;SEIBRIS;4;1;2021
NEGATIVO;SEISTROM;4;1;2021
NEGATIVO;FAEROY;4;1;2021
NEGATIVO;PATAGON 8;4;1;2021
NEGATIVO;FORSETI;4;1;2021
NEGATIVO;RONIA PACIFIC;4;1;2021
NEGATIVO;SEINES;4;1;2021
NEGATIVO;SEIFJORD;4;1;2021
NEGATIVO;RIO DULCE 2;4;1;2021
NEGATIVO;VALI;4;1;2021
NEGATIVO;ORCA ONA;4;1;2021
NEGATIVO;PATAGON 5;4;1;2021
NEGATIVO;PATAGON 9;4;1;2021
NEGATIVO;RONIA DIAMOND;5;1;2021
NEGATIVO;SEIVIK;5;1;2021
NEGATIVO;SEIVAG;5;1;2021
NEGATIVO;QUEILEN;5;1;2021
NEGATIVO;ODDEGUTT;5;1;2021
NEGATIVO;ALCANTARA;5;1;2021
NEGATIVO;LINDA MARIJKE;5;1;2021
NEGATIVO;GRIP ARCTIC;5;1;2021
NEGATIVO;RONIA AUSTRAL;5;1;2021
NEGATIVO;SEINES;5;1;2021
NEGATIVO;PATAGON 5;5;1;2021
NEGATIVO;INTER FIORD;5;1;2021
NEGATIVO;SAGA;5;1;2021
NEGATIVO;PATAGON 8;6;1;2021
NEGATIVO;FAEROY;6;1;2021
NEGATIVO;SEIGRUNN;6;1;2021
NEGATIVO;TYR;6;1;2021
NEGATIVO;JULIETA S;6;1;2021
NEGATIVO;SEIFJORD;6;1;2021
NEGATIVO;LOKI;6;1;2021
NEGATIVO;SEIVIK;6;1;2021
NEGATIVO;PATAGON 7;6;1;2021
NEGATIVO;VALI;6;1;2021
NEGATIVO;SEISTROM;6;1;2021
NEGATIVO;ODDEGUTT;6;1;2021
NEGATIVO;SEINES;6;1;2021
NEGATIVO;ALCANTARA;6;1;2021
NEGATIVO;SEIBRIS;7;1;2021
NEGATIVO;PATAGON 5;7;1;2021
NEGATIVO;ORCA CHONO;7;1;2021
NEGATIVO;SEIVAG;7;1;2021
NEGATIVO;FRIGG;7;1;2021
NEGATIVO;RONIA DIAMOND;7;1;2021
NEGATIVO;RONIA AUSTRAL;7;1;2021
NEGATIVO;PATAGON 9;7;1;2021
NEGATIVO;PATAGON 8;7;1;2021
NEGATIVO;FORSETI;7;1;2021
NEGATIVO;QUEILEN;7;1;2021
NEGATIVO;LINDA MARIJKE;7;1;2021
NEGATIVO;RONIA ATLANTIC;7;1;2021
NEGATIVO;PANIAHUE;7;1;2021
NEGATIVO;SEINES;7;1;2021
NEGATIVO;SEIFJORD;8;1;2021
NEGATIVO;SEIKAPP;8;1;2021
NEGATIVO;FAEROY;8;1;2021
NEGATIVO;GRIP PATAGONIA;8;1;2021
NEGATIVO;SEIVIK;8;1;2021
NEGATIVO;RIO DULCE 2;8;1;2021
NEGATIVO;ODDEGUTT;8;1;2021
NEGATIVO;TYR;8;1;2021
NEGATIVO;SAGA;8;1;2021
NEGATIVO;RONIA AUSTRAL;8;1;2021
NEGATIVO;ALCANTARA;8;1;2021
NEGATIVO;SEISTROM;8;1;2021
NEGATIVO;INTER FIORD;8;1;2021
NEGATIVO;LOKI;8;1;2021
NEGATIVO;BRUDANES;8;1;2021
NEGATIVO;SEINES;9;1;2021
NEGATIVO;SEIBRIS;9;1;2021
NEGATIVO;PATAGON 6;9;1;2021
NEGATIVO;SEIVAG;9;1;2021
NEGATIVO;RONIA DIAMOND;9;1;2021
NEGATIVO;VALI;9;1;2021
NEGATIVO;FORSETI;9;1;2021
NEGATIVO;PATAGON 9;9;1;2021
NEGATIVO;PANIAHUE;9;1;2021
NEGATIVO;RONIA AUSTRAL;9;1;2021
NEGATIVO;LINDA MARIJKE;9;1;2021
NEGATIVO;PATAGON 5;9;1;2021
NEGATIVO;PATAGON 8;9;1;2021
NEGATIVO;PATAGON 7;9;1;2021
NEGATIVO;ORCA CHONO;10;1;2021
NEGATIVO;RONIA PIONEER;10;1;2021
NEGATIVO;SEINES;10;1;2021
NEGATIVO;RONIA AUSTRAL;10;1;2021
NEGATIVO;RONIA PACIFIC;10;1;2021
NEGATIVO;SEISTROM;10;1;2021
NEGATIVO;ALCANTARA;10;1;2021
NEGATIVO;ODDEGUTT;10;1;2021
NEGATIVO;GRIP ARCTIC;10;1;2021
NEGATIVO;PATAGON 8;10;1;2021
NEGATIVO;SEIVAG;11;1;2021
NEGATIVO;SEIBRIS;11;1;2021
NEGATIVO;PATGAON 9;11;1;2021
NEGATIVO;FRIGG;11;1;2021
NEGATIVO;FAEROY;11;1;2021
NEGATIVO;TYR;11;1;2021
NEGATIVO;PATAGON 7;11;1;2021
NEGATIVO;LOKI;11;1;2021
NEGATIVO;PANIAHUE;11;1;2021
NEGATIVO;SEINES;11;1;2021
NEGATIVO;QUEILEN;11;1;2021
NEGATIVO;SEIKAPP;11;1;2021
NEGATIVO;SEIFJORD;12;1;2021
NEGATIVO;SEIGRUNN;12;1;2021
NEGATIVO;FORSETI;12;1;2021
NEGATIVO;INTER FIORD;12;1;2021
NEGATIVO;GRIP ARCTIC;12;1;2021
NEGATIVO;SEIVAG;12;1;2021
NEGATIVO;SEISTROM;12;1;2021
NEGATIVO;RONIA DIAMOND;12;1;2021
NEGATIVO;CACIQUE 1;12;1;2021
NEGATIVO;LINDA MARIJKE;12;1;2021
NEGATIVO;TYR;12;1;2021
NEGATIVO;ORCA CHONO;12;1;2021
NEGATIVO;FAEROY;12;1;2021
NEGATIVO;SEIBRIS;12;1;2021
NEGATIVO;FRIGG;13;1;2021
NEGATIVO;VALI;13;1;2021
NEGATIVO;SEIFJORD;13;1;2021
NEGATIVO;PANIAHUE;13;1;2021
NEGATIVO;LOKI;13;1;2021
NEGATIVO;SEIVAG;13;1;2021
NEGATIVO;SEINES;14;1;2021
NEGATIVO;SEIKAPP;14;1;2021
NEGATIVO;QUEILEN;14;1;2021
NEGATIVO;LINDA MARIJKE;14;1;2021
NEGATIVO;CACIQUE 1;14;1;2021
NEGATIVO;SEISTROM;14;1;2021
NEGATIVO;FORSETI;14;1;2021
NEGATIVO;FAEROY;14;1;2021
NEGATIVO;SEIBRIS;14;1;2021
NEGATIVO;GRIP ARCTIC;14;1;2021
NEGATIVO;RONIA ATLANTIC;14;1;2021
NEGATIVO;SEIFJORD;14;1;2021
NEGATIVO;RIO DULCE 3;14;1;2021
NEGATIVO;ORCA CHONO;15;1;2021
NEGATIVO;TYR;15;1;2021
NEGATIVO;SEINES;15;1;2021
NEGATIVO;LOKI;15;1;2021
NEGATIVO;SEIVAG;15;1;2021
NEGATIVO;INTER FIORD;15;1;2021
NEGATIVO;ODDEGUTT;15;1;2021
NEGATIVO;VALI;15;1;2021
NEGATIVO;PANIAHUE;15;1;2021
NEGATIVO;SAGA;15;1;2021
NEGATIVO;RONIA DIAMOND;15;1;2021
NEGATIVO;QUEILEN;15;1;2021
NEGATIVO;FAEROY;15;1;2021
NEGATIVO;FORSETI;15;1;2021
NEGATIVO;SEIBRIS;15;1;2021
NEGATIVO;CACIQUE 1;15;1;2021
NEGATIVO;SEISTROM;16;1;2021
NEGATIVO;SEIFJORD;16;1;2021
NEGATIVO;SEIVIK;16;1;2021
NEGATIVO;GRIP ARCTIC;16;1;2021
NEGATIVO;SEIVAG;16;1;2021
NEGATIVO;RONIA PACIFIC;16;1;2021
NEGATIVO;SEINES;17;1;2021
NEGATIVO;LOKI;17;1;2021
NEGATIVO;ODDEGUTT;17;1;2021
NEGATIVO;PANIAHUE;17;1;2021
NEGATIVO;SEIBRIS;17;1;2021
NEGATIVO;RIO DULCE 2;17;1;2021
NEGATIVO;DON MAURO;17;1;2021
NEGATIVO;ALCANTARA;17;1;2021
NEGATIVO;SEIKAPP;17;1;2021
NEGATIVO;FORSETI;17;1;2021
NEGATIVO;ORCA CHONO;17;1;2021
NEGATIVO;SAGA;17;1;2021
NEGATIVO;FAEROY;17;1;2021
NEGATIVO;QUEILEN;17;1;2021
NEGATIVO;RONIA DIAMOND;18;1;2021
NEGATIVO;TYR;18;1;2021
NEGATIVO;SEIVIK;18;1;2021
NEGATIVO;CACIQUE 1;18;1;2021
NEGATIVO;SEIVAG;18;1;2021
NEGATIVO;ODDEGUTT;18;1;2021
NEGATIVO;SEIFJORD;18;1;2021
NEGATIVO;SEISTROM;18;1;2021
NEGATIVO;RONIA PACIFIC;18;1;2021
NEGATIVO;LINDA MARIJKE;18;1;2021
NEGATIVO;SEIBRIS;18;1;2021
NEGATIVO;SEINES;19;1;2021
NEGATIVO;SEIGRUNN;19;1;2021
NEGATIVO;LOKI;19;1;2021
NEGATIVO;SEIVIK;19;1;2021
NEGATIVO;FAEROY;19;1;2021
NEGATIVO;QUEILEN;19;1;2021
NEGATIVO;EIR;19;1;2021
NEGATIVO;PANIAHUE;19;1;2021
NEGATIVO;VALI;19;1;2021
NEGATIVO;FRIGG;19;1;2021
NEGATIVO;FORSETI;19;1;2021
NEGATIVO;ODDEGUTT;19;1;2021
NEGATIVO;ORCA CHONO;19;1;2021
NEGATIVO;SEIVAG;19;1;2021
NEGATIVO;RONIA DIAMOND;20;1;2021
NEGATIVO;SEIBRIS;20;1;2021
NEGATIVO;SEIFJORD;20;1;2021
NEGATIVO;INTER FIORD;20;1;2021
NEGATIVO;SAGA;20;1;2021
NEGATIVO;BRUDANES;20;1;2021
NEGATIVO;TYR;20;1;2021
NEGATIVO;CACIQUE 1;20;1;2021
NEGATIVO;SEINES;20;1;2021
NEGATIVO;LOKI;20;1;2021
NEGATIVO;GRIP ARCTIC;20;1;2021
NEGATIVO;QUEILEN;21;1;2021
NEGATIVO;FAEROY;21;1;2021
NEGATIVO;SEIVIK;21;1;2021
NEGATIVO;PANIAHUE;21;1;2021
NEGATIVO;SEISTROM;21;1;2021
NEGATIVO;ODDEGUTT;21;1;2021
NEGATIVO;ALCANTARA;21;1;2021
NEGATIVO;FRIGG;21;1;2021
NEGATIVO;RONIA PACIFIC;21;1;2021
NEGATIVO;FORSETI;21;1;2021
NEGATIVO;SEIVAG;21;1;2021
NEGATIVO;EIR;21;1;2021
NEGATIVO;SEIFJORD;21;1;2021
NEGATIVO;SEIKAPP;21;1;2021
NEGATIVO;GRIP PATAGONIA;21;1;2021
NEGATIVO;RONIA AUSTRAL;21;1;2021
NEGATIVO;SEINES;22;1;2021
NEGATIVO;SEIBRIS;22;1;2021
NEGATIVO;ORCA CHONO;22;1;2021
NEGATIVO;LINDA MARIJKE;22;1;2021
NEGATIVO;RONIA DIAMOND;22;1;2021
NEGATIVO;SEIVIK;22;1;2021
NEGATIVO;CACIQUE 1;22;1;2021
NEGATIVO;GRIP PATAGONIA;22;1;2021
NEGATIVO;SEIVAG;23;1;2021
NEGATIVO;PATAGON 9;23;1;2021
NEGATIVO;SEISTROM;23;1;2021
NEGATIVO;ALCANTARA;23;1;2021
NEGATIVO;ODDEGUTT;23;1;2021
NEGATIVO;FRIGG;23;1;2021
NEGATIVO;PANIAHUE;23;1;2021
NEGATIVO;FAEROY;23;1;2021
NEGATIVO;SEIFJORD;23;1;2021
NEGATIVO;FORSETI;23;1;2021
NEGATIVO;LOKI;23;1;2021
NEGATIVO;VALI;23;1;2021
NEGATIVO;RONIA AUSTRAL;23;1;2021
NEGATIVO;SEIKAPP;23;1;2021
NEGATIVO;SEIVIKK;23;1;2021
NEGATIVO;QUEILEN;23;1;2021
NEGATIVO;EIR;23;1;2021
NEGATIVO;PATAGON 8;24;1;2021
NEGATIVO;PATAGON 5;24;1;2021
NEGATIVO;RIO DULCE 2;24;1;2021
NEGATIVO;SEINES;24;1;2021
